date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2018/1/31,sh.600000,11.8776402,12.00506316,11.81392872,11.98685988,11.93225004,117703264,1541960901,2,0.418817,1,0.457669,7.126971,0.997752,2.292547,-2.076463,0
2018/2/1,sh.600000,11.95955496,12.13248612,11.77752216,12.1051812,11.98685988,173573331,2289044601,2,0.617616,1,0.987093,7.197321,1.0076,2.315176,-2.09696,0
2018/2/2,sh.600000,12.00506316,12.00506316,11.84123364,11.95955496,12.1051812,71796780,941467191,2,0.25547,1,-1.203006,7.110736,0.995479,2.287324,-2.071733,0
2018/2/5,sh.600000,11.832132,12.32362056,11.81392872,12.27811236,11.95955496,150149657,2006361757,2,0.534269,1,2.663618,7.300139,1.021995,2.34825,-2.126917,0
2018/2/6,sh.600000,12.09607956,12.287214,12.0141648,12.26901072,12.27811236,244358992,3270199180,2,0.869488,1,-0.074131,7.294728,1.021237,2.346509,-2.12534,0
2018/2/7,sh.600000,12.36002712,12.6512796,12.05057136,12.2417058,12.26901072,200770115,2720519687,2,0.714389,1,-0.22255,7.278493,1.018964,2.341287,-2.12061,0
2018/2/8,sh.600000,12.14158776,12.1961976,11.7866238,11.9231484,12.2417058,109426872,1438198801,2,0.389367,1,-2.602226,7.08909,0.992448,2.280361,-2.065427,0
2018/2/9,sh.600000,11.73201396,11.81392872,11.14040736,11.63189592,11.9231484,149257356,1877264356,2,0.531094,1,-2.442753,6.915922,0.968205,2.224658,-2.014974,0
2018/2/12,sh.600000,11.52267624,11.54087952,11.31333852,11.36794836,11.63189592,64799197,811027710,2,0.230571,1,-2.26917,6.758988,0.946235,2.174177,-1.96925,0
2018/2/13,sh.600000,11.4225582,11.54087952,11.37705,11.38615164,11.36794836,54900214,690054113,2,0.195348,1,0.160132,6.769811,0.94775,2.177658,-1.972404,0
2018/2/14,sh.600000,11.37705,11.4225582,11.26783032,11.34064344,11.38615164,32597811,406060202,2,0.115991,1,-0.399682,6.742753,0.943962,2.168954,-1.96452,0
2018/2/22,sh.600000,11.4680664,11.54087952,11.40435492,11.49537132,11.34064344,42012285,529856471,2,0.14949,1,1.364367,6.834749,0.956842,2.198547,-1.991324,0
2018/2/23,sh.600000,11.52267624,11.63189592,11.45896476,11.57728608,11.49537132,38736515,491768409,2,0.137834,1,0.71259,6.883452,0.96366,2.214213,-2.005514,0
2018/2/26,sh.600000,11.62279428,11.68650576,11.47716804,11.58638772,11.57728608,48806055,620261080,2,0.173664,1,0.078611,6.888864,0.964417,2.215954,-2.00709,0
2018/2/27,sh.600000,11.604591,11.61369264,11.47716804,11.54998116,11.58638772,48561087,615622149,2,0.172792,1,-0.314218,6.867218,0.961387,2.208991,-2.000784,0
2018/2/28,sh.600000,11.47716804,11.52267624,11.32244016,11.34064344,11.54998116,39888938,499258844,2,0.141935,1,-1.812447,6.742753,0.943962,2.168954,-1.96452,0
2018/3/1,sh.600000,11.2860336,11.37705,11.26783032,11.34974508,11.34064344,34491031,429574072,2,0.122727,1,0.080259,6.748165,0.94472,2.170695,-1.966097,0
2018/3/2,sh.600000,11.2860336,11.34064344,11.24962704,11.29513524,11.34974508,23024132,285473130,2,0.081925,1,-0.481158,6.715695,0.940174,2.160251,-1.956637,0
2018/3/5,sh.600000,11.29513524,11.35884672,11.23142376,11.30423688,11.29513524,29343464,363849705,2,0.104411,1,0.080582,6.721107,0.940932,2.161991,-1.958214,0
2018/3/6,sh.600000,11.35884672,11.38615164,11.26783032,11.36794836,11.30423688,27222668,339015159,2,0.096865,1,0.563605,6.758988,0.946235,2.174177,-1.96925,0
2018/3/7,sh.600000,11.38615164,11.4680664,11.34064344,11.36794836,11.36794836,38817575,487036820,2,0.138122,1,0,6.758988,0.946235,2.174177,-1.96925,0
2018/3/8,sh.600000,11.4225582,11.4225582,11.2860336,11.34974508,11.36794836,22164132,276013913,2,0.078865,1,-0.160124,6.748165,0.94472,2.170695,-1.966097,0
2018/3/9,sh.600000,11.36794836,11.38615164,11.30423688,11.35884672,11.34974508,23558287,293550899,2,0.083826,1,0.080187,6.753576,0.945478,2.172436,-1.967674,0
2018/3/12,sh.600000,11.40435492,11.41345656,11.34064344,11.37705,11.35884672,25161821,314544074,2,0.089532,1,0.16026,6.764399,0.946993,2.175917,-1.970827,0
2018/3/13,sh.600000,11.37705,11.44986312,11.31333852,11.36794836,11.37705,25145000,314545358,2,0.089472,1,-0.080002,6.758988,0.946235,2.174177,-1.96925,0
2018/3/14,sh.600000,11.3315418,11.3315418,11.26783032,11.27693196,11.36794836,22804603,282970086,2,0.081144,1,-0.800636,6.704872,0.938659,2.156769,-1.953484,0
2018/3/15,sh.600000,11.2405254,11.29513524,11.23142376,11.27693196,11.27693196,17287774,213972089,2,0.061514,1,0,6.704872,0.938659,2.156769,-1.953484,0
2018/3/16,sh.600000,11.24962704,11.2860336,11.1950172,11.1950172,11.27693196,26781399,330778426,2,0.095295,1,-0.726394,6.656169,0.931841,2.141103,-1.939294,0
2018/3/19,sh.600000,11.20411884,11.22232212,11.15861064,11.20411884,11.1950172,16896048,207819310,2,0.06012,1,0.081303,6.66158,0.932599,2.142843,-1.940871,0
2018/3/20,sh.600000,11.17681392,11.27693196,11.149509,11.21322048,11.20411884,20672283,254187843,2,0.073557,1,0.081229,6.666992,0.933356,2.144584,-1.942447,0
2018/3/21,sh.600000,11.23142376,11.2860336,11.17681392,11.18591556,11.21322048,23878465,294872209,2,0.084965,1,-0.243504,6.650757,0.931083,2.139362,-1.937717,0
2018/3/22,sh.600000,11.2405254,11.2405254,11.149509,11.149509,11.18591556,22948484,281975042,2,0.081656,1,-0.325468,6.629111,0.928053,2.132399,-1.931411,0
2018/3/23,sh.600000,10.921968,10.97657784,10.59430896,10.65802044,11.149509,57106391,676679666,2,0.203198,1,-4.408163,6.336889,0.887143,2.038399,-1.846271,0
2018/3/26,sh.600000,10.65802044,10.694427,10.466886,10.56700404,10.65802044,36425054,422233460,2,0.129609,1,-0.853974,6.282774,0.879567,2.020992,-1.830504,0
2018/3/27,sh.600000,10.6489188,10.71263028,10.52149584,10.57610568,10.56700404,27332809,318586664,2,0.097257,1,0.086135,6.288185,0.880325,2.022733,-1.832081,0
2018/3/28,sh.600000,10.49419092,10.694427,10.48508928,10.53059748,10.57610568,22911282,266121467,2,0.081524,1,-0.430294,6.261128,0.876537,2.014029,-1.824198,0
2018/3/29,sh.600000,10.53059748,10.65802044,10.4213778,10.57610568,10.53059748,33108805,383064999,2,0.117809,1,0.432154,6.288185,0.880325,2.022733,-1.832081,0
2018/3/30,sh.600000,10.58520732,10.63981716,10.56700404,10.6034106,10.57610568,23271965,270987701,2,0.082807,1,0.258173,6.30442,0.882597,2.027955,-1.836811,0
2018/4/2,sh.600000,10.63071552,10.75813848,10.6034106,10.65802044,10.6034106,27719599,325667590,2,0.098633,1,0.515025,6.336889,0.887143,2.038399,-1.846271,0
2018/4/3,sh.600000,10.61251224,10.62161388,10.50329256,10.52149584,10.65802044,18303514,211906876,2,0.065128,1,-1.280953,6.255716,0.875779,2.012288,-1.822621,0
2018/4/4,sh.600000,10.56700404,10.6034106,10.49419092,10.49419092,10.52149584,19637509,227689712,2,0.069875,1,-0.259522,6.239482,0.873506,2.007066,-1.817891,0
2018/4/9,sh.600000,10.49419092,10.54880076,10.45778436,10.466886,10.49419092,16722481,192709506,2,0.059503,1,-0.260188,6.223247,0.871233,2.001844,-1.813161,0
2018/4/10,sh.600000,10.48508928,10.73083356,10.47598764,10.71263028,10.466886,28748298,336076808,2,0.102293,1,2.34783,6.369358,0.891688,2.048844,-1.855731,0
2018/4/11,sh.600000,10.73083356,10.94017128,10.694427,10.84005324,10.71263028,31298519,372471249,2,0.111368,1,1.189459,6.445119,0.902295,2.073214,-1.877804,0
2018/4/12,sh.600000,10.84005324,10.88556144,10.70352864,10.72173192,10.84005324,18824289,222769476,2,0.066981,1,-1.091521,6.37477,0.892446,2.050584,-1.857307,0
2018/4/13,sh.600000,10.76724012,10.82184996,10.63981716,10.63981716,10.72173192,14094853,166015524,2,0.050153,1,-0.764008,6.326066,0.885628,2.034918,-1.843118,0
2018/4/16,sh.600000,10.7399352,10.7399352,10.50329256,10.5123942,10.63981716,23720095,275070676,2,0.084402,1,-1.1976,6.250305,0.875021,2.010548,-1.821044,0
2018/4/17,sh.600000,10.52149584,10.6489188,10.5123942,10.5123942,10.5123942,25469983,296234022,2,0.090628,1,0,6.250305,0.875021,2.010548,-1.821044,0
2018/4/18,sh.600000,10.694427,10.73083356,10.61251224,10.67622372,10.5123942,26295275,308485462,2,0.093565,1,1.558436,6.347712,0.888658,2.041881,-1.849424,0
2018/4/19,sh.600000,10.7399352,10.82184996,10.70352864,10.7399352,10.67622372,16553270,195771190,2,0.058901,1,0.596766,6.385593,0.893961,2.054066,-1.860461,0
2018/4/20,sh.600000,10.68532536,10.73083356,10.53059748,10.56700404,10.7399352,18377407,213965166,2,0.065391,1,-1.610174,6.282774,0.879567,2.020992,-1.830504,0
2018/4/23,sh.600000,10.52149584,10.694427,10.49419092,10.5579024,10.56700404,18181610,211046456,2,0.064695,1,-0.086126,6.277362,0.878809,2.019251,-1.828928,0
2018/4/24,sh.600000,10.52149584,10.72173192,10.52149584,10.72173192,10.5579024,23032861,269871844,2,0.081956,1,1.551718,6.37477,0.892446,2.050584,-1.857307,0
2018/4/25,sh.600000,10.65802044,10.71263028,10.6034106,10.61251224,10.72173192,16082634,188149247,2,0.057226,1,-1.018675,6.309831,0.883355,2.029696,-1.838388,0
2018/4/26,sh.600000,10.67622372,10.72173192,10.5123942,10.53059748,10.61251224,18205794,211987526,2,0.064781,1,-0.771871,6.261128,0.876537,2.014029,-1.824198,0
2018/4/27,sh.600000,10.53969912,10.62161388,10.5123942,10.56700404,10.53059748,23450783,272328553,2,0.083444,1,0.345721,6.282774,0.879567,2.020992,-1.830504,0
2018/5/2,sh.600000,10.31215812,10.31215812,9.98449908,10.03910892,10.56700404,69325684,769050164,2,0.246678,1,-4.995693,5.984241,0.812838,1.958545,12.978691,0
2018/5/3,sh.600000,10.00270236,10.02090564,9.85707612,9.93899088,10.03910892,34665572,378055362,2,0.123349,1,-0.997277,5.924562,0.804732,1.939013,12.849257,0
2018/5/4,sh.600000,9.92988924,9.95719416,9.8297712,9.85707612,9.93899088,22253089,241749748,2,0.079182,1,-0.824177,5.875733,0.798099,1.923032,12.743357,0
2018/5/7,sh.600000,9.84797448,9.91168596,9.79336464,9.86617776,9.85707612,27425378,297162770,2,0.097586,1,0.092338,5.881158,0.798836,1.924808,12.755123,0
2018/5/8,sh.600000,9.86617776,9.98449908,9.83887284,9.9662958,9.86617776,28796453,314537694,2,0.102465,1,1.014757,5.940838,0.806943,1.94434,12.884557,0
2018/5/9,sh.600000,9.9662958,10.011804,9.91168596,9.94809252,9.9662958,18510621,202375456,2,0.065865,1,-0.182644,5.929987,0.805469,1.940789,12.861024,0
2018/5/10,sh.600000,9.99360072,10.011804,9.92988924,9.9662958,9.94809252,16030500,175546224,2,0.05704,1,0.182978,5.940838,0.806943,1.94434,12.884557,0
2018/5/11,sh.600000,10.011804,10.02090564,9.95719416,9.9662958,9.9662958,22015135,241676135,2,0.078335,1,0,5.940838,0.806943,1.94434,12.884557,0
2018/5/14,sh.600000,9.98449908,10.0573122,9.97539744,10.011804,9.9662958,23763310,261553535,2,0.084556,1,0.456623,5.967965,0.810627,1.953219,12.943391,0
2018/5/15,sh.600000,10.03910892,10.0573122,9.90258432,10.00270236,10.011804,23548459,258018710,2,0.083791,1,-0.090911,5.96254,0.80989,1.951443,12.931624,0
2018/5/16,sh.600000,9.94809252,9.97539744,9.88438104,9.89348268,10.00270236,23580345,257351420,2,0.083905,1,-1.091901,5.897435,0.801047,1.930135,12.790423,0
2018/5/17,sh.600000,9.88438104,9.92988924,9.83887284,9.85707612,9.89348268,18474690,200668980,2,0.065737,1,-0.367985,5.875733,0.798099,1.923032,12.743357,0
2018/5/18,sh.600000,9.8752794,9.9207876,9.83887284,9.9207876,9.85707612,21717105,235717339,2,0.077275,1,0.64635,5.913711,0.803258,1.935462,12.825724,0
2018/5/21,sh.600000,9.99360072,9.99360072,9.9207876,9.95719416,9.9207876,23393724,255891648,2,0.083241,1,0.366972,5.935413,0.806206,1.942565,12.872791,0
2018/5/22,sh.600000,9.95719416,9.9662958,9.8752794,9.90258432,9.95719416,16014501,174138743,2,0.056983,1,-0.548441,5.90286,0.801784,1.931911,12.80219,0
2018/5/23,sh.600000,9.90258432,9.91168596,9.82066956,9.8297712,9.90258432,21194469,229712309,2,0.075415,1,-0.735293,5.859457,0.795889,1.917705,12.708056,0
2018/5/24,sh.600000,9.85707612,9.86617776,9.79336464,9.82066956,9.8297712,15229580,164430466,2,0.054191,1,-0.092595,5.854031,0.795152,1.91593,12.69629,0
2018/5/25,sh.600000,9.85707612,9.85707612,9.72055152,9.74785644,9.82066956,19016226,204634790,2,0.067664,1,-0.741426,5.810628,0.789256,1.901725,12.602156,0
2018/5/28,sh.600000,9.74785644,9.82066956,9.65684004,9.79336464,9.74785644,18370343,196979804,2,0.065366,1,0.466855,5.837755,0.792941,1.910603,12.66099,0
2018/5/29,sh.600000,9.7387548,9.77516136,9.65684004,9.68414496,9.79336464,16933980,180559166,2,0.060255,1,-1.115241,5.77265,0.784098,1.889295,12.519789,0
2018/5/30,sh.600000,9.61133184,9.6477384,9.45660396,9.50211216,9.68414496,32230788,338274421,2,0.114685,1,-1.879706,5.664142,0.769359,1.853782,12.284455,0
2018/5/31,sh.600000,9.52031544,9.72965316,9.52031544,9.6022302,9.50211216,45532670,480871723,2,0.162016,1,1.053646,5.723821,0.777465,1.873314,12.413888,0
2018/6/1,sh.600000,9.6477384,9.72965316,9.58402692,9.72055152,9.6022302,18365527,195167690,2,0.065349,1,1.232229,5.794352,0.787045,1.896398,12.566856,0
2018/6/4,sh.600000,9.79336464,9.85707612,9.7387548,9.784263,9.72055152,16180325,174154210,2,0.057574,1,0.655428,5.83233,0.792204,1.908827,12.649223,0
2018/6/5,sh.600000,9.74785644,9.784263,9.65684004,9.70234824,9.784263,18692609,199025891,2,0.066513,1,-0.837211,5.783501,0.785572,1.892846,12.543322,0
2018/6/6,sh.600000,9.68414496,9.68414496,9.58402692,9.6022302,9.70234824,14983603,158227437,2,0.053315,1,-1.031892,5.723821,0.777465,1.873314,12.413888,0
2018/6/7,sh.600000,9.61133184,9.70234824,9.56582364,9.66594168,9.6022302,23355633,247771033,2,0.083105,1,0.663504,5.761799,0.782624,1.885744,12.496256,0
2018/6/8,sh.600000,9.6022302,9.62043348,9.43840068,9.48390888,9.66594168,27181997,283822904,2,0.09672,1,-1.883237,5.653291,0.767885,1.850231,12.260921,0
2018/6/11,sh.600000,9.44750232,9.49301052,9.35648592,9.48390888,9.48390888,18004293,186272758,2,0.064064,1,0,5.653291,0.767885,1.850231,12.260921,0
2018/6/12,sh.600000,9.47480724,9.47480724,9.3746892,9.4201974,9.48390888,16085667,166400389,2,0.057237,1,-0.671782,5.615313,0.762727,1.837801,12.178554,0
2018/6/13,sh.600000,9.3746892,9.40199412,9.26546952,9.29277444,9.4201974,19961576,204624613,2,0.071028,1,-1.35266,5.539357,0.75241,1.812942,12.01382,0
2018/6/14,sh.600000,9.24726624,9.33828264,9.24726624,9.30187608,9.29277444,17557528,179339350,2,0.062474,1,0.097945,5.544782,0.753147,1.814718,12.025587,0
2018/6/15,sh.600000,9.30187608,9.41109576,9.27457116,9.3746892,9.30187608,19914990,204800278,2,0.070862,1,0.782778,5.588186,0.759042,1.828923,12.119721,0
2018/6/19,sh.600000,9.31097772,9.32007936,8.92870884,9.02882688,9.3746892,42988471,432159776,2,0.152963,1,-3.689322,5.38202,0.731039,1.761448,11.672585,0
2018/6/20,sh.600000,9.02882688,9.08343672,8.98331868,9.00152196,9.02882688,18915740,187504468,2,0.067307,1,-0.302417,5.365743,0.728828,1.756121,11.637285,0
2018/6/21,sh.600000,8.99242032,9.08343672,8.874099,8.94691212,9.00152196,23636961,234236776,2,0.084106,1,-0.606678,5.333191,0.724406,1.745467,11.566685,0
2018/6/22,sh.600000,8.94691212,8.94691212,8.80128588,8.88320064,8.94691212,25040001,243586307,2,0.089098,1,-0.712103,5.295213,0.719248,1.733038,11.484318,0
2018/6/25,sh.600000,8.89230228,8.93781048,8.6920662,8.70116784,8.88320064,24244380,234851670,2,0.086267,1,-2.049178,5.186704,0.704509,1.697524,11.248983,0
2018/6/26,sh.600000,8.7375744,8.7375744,8.5100334,8.62835472,8.70116784,24424095,231698549,2,0.086907,1,-0.836829,5.143301,0.698613,1.683319,11.15485,0
2018/6/27,sh.600000,8.56464324,8.67386292,8.51913504,8.52823668,8.62835472,24913770,234831869,2,0.088649,1,-1.160334,5.083621,0.690507,1.663787,11.025416,0
2018/6/28,sh.600000,8.49183012,8.74667604,8.48272848,8.646558,8.52823668,30741337,290768015,2,0.109385,1,1.387408,5.154152,0.700087,1.686871,11.178383,0
2018/6/29,sh.600000,8.70116784,8.7375744,8.6010498,8.70116784,8.646558,19493546,185831802,2,0.069363,1,0.631583,5.186704,0.704509,1.697524,11.248983,0
2018/7/2,sh.600000,8.6920662,8.6920662,8.40081372,8.45542356,8.70116784,22669089,212743905,2,0.080662,1,-2.824272,5.040218,0.684612,1.649582,10.931282,0
2018/7/3,sh.600000,8.45542356,8.53733832,8.3735088,8.5100334,8.45542356,24123551,224816757,2,0.085837,1,0.64586,5.07277,0.689033,1.660236,11.001882,0
2018/7/4,sh.600000,8.50093176,8.57374488,8.44632192,8.47362684,8.5100334,14464777,135000876,2,0.051469,1,-0.427807,5.051069,0.686086,1.653133,10.954815,0
2018/7/5,sh.600000,8.42811864,8.5100334,8.39171208,8.42811864,8.47362684,16495438,152978661,2,0.058695,1,-0.537059,5.023942,0.682401,1.644255,10.895982,0
2018/7/6,sh.600000,8.47362684,8.58284652,8.34620388,8.52823668,8.42811864,22594443,210564106,2,0.080397,1,1.187901,5.083621,0.690507,1.663787,11.025416,0
2018/7/9,sh.600000,8.52823668,8.76487932,8.52823668,8.7375744,8.52823668,22172565,212109327,2,0.078895,1,2.454648,5.208406,0.707457,1.704627,11.29605,0
2018/7/10,sh.600000,8.74667604,8.7830826,8.646558,8.71026948,8.7375744,12402837,118668133,2,0.044132,1,-0.312507,5.19213,0.705246,1.6993,11.26075,0
2018/7/11,sh.600000,8.52823668,8.59194816,8.48272848,8.53733832,8.71026948,15203933,142450919,2,0.054099,1,-1.985367,5.089047,0.691244,1.665563,11.037182,0
2018/7/12,sh.600000,8.56464324,8.74667604,8.54643996,8.71026948,8.53733832,19704837,188206858,2,0.070115,1,2.025582,5.19213,0.705246,1.6993,11.26075,0
2018/7/13,sh.600000,8.80224675,8.8114445,8.7010715,8.72866475,8.71026925,15026339,142708347,2,0.053467,1,0.211188,5.148726,0.69935,1.685095,11.166616,0
2018/7/16,sh.600000,8.7378625,8.7746535,8.5906985,8.65508275,8.72866475,14414119,135697106,2,0.051289,1,-0.842992,5.105323,0.693455,1.67089,11.072483,0
2018/7/17,sh.600000,8.65508275,8.719467,8.6274895,8.682676,8.65508275,13713495,129512091,2,0.048796,1,0.318807,5.121599,0.695666,1.676217,11.107783,0
2018/7/18,sh.600000,8.74706025,8.866631,8.719467,8.74706025,8.682676,18922700,180858003,2,0.067332,1,0.741532,5.159577,0.700824,1.688646,11.19015,0
2018/7/19,sh.600000,8.82984,8.8482355,8.76545575,8.793049,8.74706025,18360482,175909129,2,0.065331,1,0.525764,5.186704,0.704509,1.697524,11.248983,0
2018/7/20,sh.600000,8.793049,9.15176125,8.71026925,9.07817925,8.793049,33275650,325018010,2,0.118403,1,3.242672,5.354892,0.727354,1.75257,11.613752,0
2018/7/23,sh.600000,9.11497025,9.22534325,8.9586085,9.160959,9.07817925,31484434,311612051,2,0.112029,1,0.911856,5.403721,0.733986,1.768551,11.719652,0
2018/7/24,sh.600000,9.1793545,9.3265185,9.17015675,9.2161455,9.160959,36424560,365678865,2,0.129607,1,0.602414,5.436274,0.738408,1.779205,11.790252,0
2018/7/25,sh.600000,9.308123,9.308123,9.160959,9.2161455,9.2161455,15889970,159153073,2,0.05654,1,0,5.436274,0.738408,1.779205,11.790252,0
2018/7/26,sh.600000,9.26213425,9.271332,9.15176125,9.160959,9.2161455,15206330,151927483,2,0.054108,1,-0.598807,5.403721,0.733986,1.768551,11.719652,0
2018/7/27,sh.600000,9.160959,9.234541,9.13336575,9.18855225,9.160959,12120067,121060815,2,0.043126,1,0.301202,5.419997,0.736197,1.773878,11.754952,0
2018/7/30,sh.600000,9.18855225,9.344914,9.17015675,9.31732075,9.18855225,20096364,202566237,2,0.071508,1,1.401405,5.495953,0.746514,1.798737,11.919686,0
2018/7/31,sh.600000,9.308123,9.381705,9.19775,9.35411175,9.31732075,18203008,184265064,2,0.064771,1,0.394866,5.517655,0.749462,1.805839,11.966753,0
2018/8/1,sh.600000,9.4368915,9.44608925,9.1057725,9.11497025,9.35411175,20741884,209512354,2,0.073805,1,-2.556541,5.376594,0.730302,1.759672,11.660818,0
2018/8/2,sh.600000,9.11497025,9.22534325,8.8850265,9.00459725,9.11497025,24483871,240792864,2,0.08712,1,-1.210897,5.311489,0.721458,1.738365,11.519618,0
2018/8/3,sh.600000,9.00459725,9.1793545,8.977004,9.04138825,9.00459725,16997939,168026922,2,0.060483,1,0.40858,5.333191,0.724406,1.745467,11.566685,0
2018/8/6,sh.600000,9.17015675,9.22534325,9.07817925,9.11497025,9.04138825,17444492,173559265,2,0.062072,1,0.813835,5.376594,0.730302,1.759672,11.660818,0
2018/8/7,sh.600000,9.1425635,9.308123,9.1425635,9.29892525,9.11497025,21784661,218926426,2,0.077515,1,2.018162,5.485103,0.74504,1.795185,11.896153,0
2018/8/8,sh.600000,9.33571625,9.33571625,9.20694775,9.24373875,9.29892525,13461992,135623302,2,0.047901,1,-0.593467,5.45255,0.740619,1.784531,11.825553,0
2018/8/9,sh.600000,9.19775,9.3633095,9.18855225,9.3265185,9.24373875,17689853,179007673,2,0.062945,1,0.895524,5.501379,0.747251,1.800512,11.931453,0
2018/8/10,sh.600000,9.3265185,9.3265185,9.2161455,9.26213425,9.3265185,13172633,132643603,2,0.046871,1,-0.690342,5.463401,0.742093,1.788083,11.849086,0
2018/8/13,sh.600000,9.19775,9.2529365,9.1057725,9.1793545,9.26213425,17927668,178552668,2,0.063791,1,-0.893745,5.414572,0.73546,1.772102,11.743186,0
2018/8/14,sh.600000,9.1793545,9.26213425,9.15176125,9.2529365,9.1793545,15868585,158997523,2,0.056464,1,0.801612,5.457975,0.741356,1.786307,11.837319,0
2018/8/15,sh.600000,9.2529365,9.2529365,9.1057725,9.1057725,9.2529365,14787033,147639905,2,0.052616,1,-1.590465,5.371169,0.729565,1.757897,11.649052,0
2018/8/16,sh.600000,9.07817925,9.308123,9.050586,9.2529365,9.1057725,24323652,243554060,2,0.086549,1,1.61617,5.457975,0.741356,1.786307,11.837319,0
2018/8/17,sh.600000,9.344914,9.344914,9.13336575,9.1793545,9.2529365,15090455,151684025,2,0.053695,1,-0.795237,5.414572,0.73546,1.772102,11.743186,0
2018/8/20,sh.600000,9.35411175,9.35411175,9.20694775,9.33571625,9.1793545,26975300,272534557,2,0.095985,1,1.703408,5.506804,0.747988,1.802288,11.94322,0
2018/8/21,sh.600000,9.3633095,9.381705,9.28052975,9.308123,9.33571625,19786535,200852851,2,0.070405,1,-0.295564,5.490528,0.745777,1.796961,11.90792,0
2018/8/22,sh.600000,9.308123,9.3265185,9.19775,9.28052975,9.308123,11993541,120615691,2,0.042676,1,-0.29644,5.474252,0.743566,1.791634,11.872619,0
2018/8/23,sh.600000,9.31732075,9.3265185,9.1793545,9.26213425,9.28052975,15537812,156583263,2,0.055287,1,-0.198221,5.463401,0.742093,1.788083,11.849086,0
2018/8/24,sh.600000,9.2529365,9.59325325,9.2161455,9.4736825,9.26213425,32268837,330331268,2,0.11482,1,2.284017,5.588186,0.759042,1.828923,12.119721,0
2018/8/27,sh.600000,9.50127575,9.51967125,9.39090275,9.50127575,9.4736825,23266645,239467138,2,0.082788,1,0.29126,5.604462,0.761253,1.83425,12.155021,0
2018/8/28,sh.600000,9.4736825,9.5472645,9.42769375,9.4736825,9.50127575,14609685,150677769,2,0.051985,1,-0.290414,5.588186,0.759042,1.828923,12.119721,0
2018/8/29,sh.600000,9.46448475,9.492078,9.4368915,9.492078,9.4736825,10362000,106687297,2,0.036871,1,0.19417,5.599036,0.760516,1.832474,12.143254,0
2018/8/30,sh.600000,9.4736825,9.57485775,9.35411175,9.35411175,9.492078,18621890,191336868,2,0.066261,1,-1.453485,5.461027,0.726418,1.78931,29.094606,0
2018/8/31,sh.600000,9.344914,9.528869,9.344914,9.50127575,9.35411175,37311724,383679854,2,0.132764,1,1.573253,5.546943,0.737847,1.817461,29.552338,0
2018/9/3,sh.600000,9.44608925,9.4736825,9.35411175,9.418496,9.50127575,14309539,146457275,2,0.050917,1,-0.87125,5.498615,0.731418,1.801626,29.294864,0
2018/9/4,sh.600000,9.39090275,9.56566,9.3633095,9.53806675,9.418496,16353060,168632347,2,0.058188,1,1.269532,5.568422,0.740704,1.824498,29.666771,0
2018/9/5,sh.600000,9.48288025,9.53806675,9.308123,9.308123,9.53806675,22729232,232884783,2,0.080876,1,-2.4108,5.434178,0.722847,1.780513,28.951565,0
2018/9/6,sh.600000,9.308123,9.40929825,9.308123,9.3265185,9.308123,10546916,107317753,2,0.037528,1,0.197633,5.444918,0.724275,1.784032,29.008781,0
2018/9/7,sh.600000,9.33571625,9.42769375,9.308123,9.37250725,9.3265185,8995716,91694437,2,0.032009,1,0.493089,5.471766,0.727847,1.792829,29.151823,0
2018/9/10,sh.600000,9.344914,9.40929825,9.31732075,9.3633095,9.37250725,11822813,120376355,2,0.042068,1,-0.098128,5.466397,0.727132,1.79107,29.123214,0
2018/9/11,sh.600000,9.4001005,9.44608925,9.1793545,9.2161455,9.3633095,19689042,199401394,2,0.070058,1,-1.571708,5.380481,0.715704,1.762919,28.665482,0
2018/9/12,sh.600000,9.18855225,9.26213425,9.15176125,9.234541,9.2161455,16506103,165231589,2,0.058733,1,0.199596,5.39122,0.717133,1.766438,28.722699,0
2018/9/13,sh.600000,9.35411175,9.4736825,9.29892525,9.46448475,9.234541,29417198,300441533,2,0.104674,1,2.49004,5.525464,0.734989,1.810423,29.437905,0
2018/9/14,sh.600000,9.528869,9.528869,9.39090275,9.4368915,9.46448475,16450780,169083471,2,0.058536,1,-0.291543,5.509355,0.732847,1.805145,29.35208,0
2018/9/17,sh.600000,9.4368915,9.455287,9.2897275,9.33571625,9.4368915,10535343,107339083,2,0.037487,1,-1.072131,5.450288,0.72499,1.785792,29.037389,0
2018/9/18,sh.600000,9.344914,9.4368915,9.28052975,9.4368915,9.33571625,16684789,170045729,2,0.059369,1,1.08375,5.509355,0.732847,1.805145,29.35208,0
2018/9/19,sh.600000,9.455287,9.46448475,9.381705,9.418496,9.4368915,18550643,190221692,2,0.066008,1,-0.194936,5.498615,0.731418,1.801626,29.294864,0
2018/9/20,sh.600000,9.4368915,9.455287,9.3633095,9.4001005,9.418496,16307051,166658023,2,0.058024,1,-0.195308,5.487876,0.72999,1.798107,29.237647,0
2018/9/21,sh.600000,9.418496,9.64843975,9.33571625,9.64843975,9.4001005,37571431,388504217,2,0.133688,1,2.641874,5.632859,0.749275,1.845611,30.010071,0
2018/9/25,sh.600000,9.5472645,9.63004425,9.492078,9.51967125,9.64843975,15879199,164580504,2,0.056502,1,-1.334599,5.557682,0.739275,1.82098,29.609555,0
